52.6212179,-1.1241805,1.3566120,0,0
52.6212162,-1.1241802,1.3560212,0,0
52.6212149,-1.1241802,1.3566315,0,0
52.6212146,-1.1241807,1.3761609,0,0
52.6212140,-1.1241810,1.3526579,0,0
52.6212150,-1.1241815,1.2803950,0,0
52.6212083,-1.1241820,1.2464466,0,0
52.6212021,-1.1241827,1.2605171,0,0
52.6211975,-1.1241834,1.2328573,0,0
52.6211946,-1.1241839,1.2212482,0,0
52.6211945,-1.1241846,1.2979342,0,0
52.6211924,-1.1241820,1.2955259,0,0
52.6211898,-1.1241822,1.3400569,0,0
52.6211873,-1.1241855,1.4124527,0,0
52.6211865,-1.1241917,1.4938825,0,0
52.6211867,-1.1241982,1.5645426,0,0
52.6211868,-1.1242033,1.6916728,0,0
52.6211856,-1.1242068,1.7476020,0,0
52.6211850,-1.1242103,1.8361349,0,0
52.6211847,-1.1242145,1.8363291,0,0
52.6211836,-1.1242166,1.8164762,0,0
52.6211803,-1.1242143,1.8605157,0,0
52.6211779,-1.1242106,1.8339703,0,0
52.6211756,-1.1242050,1.7901605,0,0
52.6211752,-1.1241990,1.8460298,0,0
52.6211762,-1.1241935,1.8709136,0,0
52.6211773,-1.1241887,1.9116281,0,0
52.6211780,-1.1241861,1.9373771,0,0
52.6211788,-1.1241844,1.9338226,0,0
52.6211786,-1.1241825,1.9186592,0,0
52.6211786,-1.1241806,1.8877573,0,0
52.6211798,-1.1241799,1.8521519,0,0
52.6211812,-1.1241792,1.8610139,0,0
52.6211827,-1.1241778,1.8896545,0,0
52.6211839,-1.1241767,1.8411071,0,0
52.6211854,-1.1241740,1.7377830,0,0
52.6211867,-1.1241715,1.6870877,0,0
52.6211877,-1.1241700,1.7006593,0,0
52.6211885,-1.1241689,1.6908832,0,0
52.6211893,-1.1241681,1.5889802,0,0
52.6211899,-1.1241675,1.5208800,0,0
52.6211903,-1.1241671,1.4902042,0,0
52.6211906,-1.1241669,1.5594335,0,0
52.6211905,-1.1241665,1.6196758,0,0
52.6211903,-1.1241660,1.6008775,0,0
52.6211902,-1.1241659,1.3506790,0,0
52.6211902,-1.1241657,1.2188755,0,0
52.6211901,-1.1241656,1.1853867,0,0
52.6211902,-1.1241656,1.2467267,0,0
52.6211902,-1.1241655,1.3782113,0,0
52.6211901,-1.1241655,1.4620108,0,0
52.6211901,-1.1241655,1.4410572,0,0
52.6211901,-1.1241654,1.3967998,0,0
52.6211902,-1.1241654,1.4619562,0,0
52.6211902,-1.1241655,1.5101913,0,0
52.6211903,-1.1241655,1.4572262,0,0
52.6211903,-1.1241656,1.4029389,0,0
52.6211903,-1.1241656,1.3464742,0,0
52.6211903,-1.1241656,1.3995324,0,0
52.6211903,-1.1241656,1.5376672,0,0
52.6211903,-1.1241656,1.7050655,0,0
52.6211903,-1.1241656,1.7735739,0,0
52.6211903,-1.1241656,1.8231562,0,0
52.6211903,-1.1241656,1.7612312,0,0
52.6211903,-1.1241655,1.6719809,0,0
52.6211903,-1.1241655,1.6090999,0,0
52.6211904,-1.1241655,1.5311983,0,0
52.6211904,-1.1241655,1.5768451,0,0
52.6211905,-1.1241655,1.6270565,0,0
52.6211907,-1.1241654,1.6240244,0,0
52.6211908,-1.1241653,1.5694232,0,0
52.6211909,-1.1241652,1.5851272,0,0
52.6211909,-1.1241652,1.7163966,0,0
52.6211924,-1.1241650,1.7179511,0,0
52.6211935,-1.1241640,1.6089683,0,0
52.6211944,-1.1241536,1.5888113,0,0
52.6211943,-1.1241461,1.6751542,0,0
52.6211939,-1.1241412,1.7447916,0,0
52.6211954,-1.1241346,1.7357826,0,0
52.6211982,-1.1241229,1.7618384,0,0
52.6212012,-1.1241114,1.7364745,0,0
52.6212053,-1.1240984,1.7096486,0,0
52.6212086,-1.1240891,1.6590249,0,0
52.6212111,-1.1240832,1.5674784,0,0
52.6212135,-1.1240781,1.5244485,0,0
52.6212163,-1.1240722,1.4263467,0,0
52.6212186,-1.1240682,1.3742515,0,0
52.6212205,-1.1240653,1.3525779,0,0
52.6212220,-1.1240648,1.2475553,0,0
52.6212238,-1.1240667,1.1940146,0,0
52.6212259,-1.1240699,1.0255912,0,0
52.6212280,-1.1240747,0.8704530,0,0
52.6212305,-1.1240784,0.6830246,0,0
52.6212305,-1.1240839,0.2323202,0,0
52.6212293,-1.1240883,-0.0774878,0,0
52.6212296,-1.1240897,-0.4973270,0,0
52.6212307,-1.1240915,-0.9398442,0,0
52.6212328,-1.1240920,-1.1772814,0,0
52.6212350,-1.1240936,-1.2769458,0,0
52.6212373,-1.1240960,-1.3303942,0,0
52.6212399,-1.1240984,-1.3391022,0,0
52.6212422,-1.1240995,-1.3414263,0,0
52.6212445,-1.1241003,-1.3698382,0,0
52.6212467,-1.1241008,-1.3706527,0,0
52.6212484,-1.1241007,-1.3953068,0,0
52.6212497,-1.1240985,-1.3693932,0,0
52.6212506,-1.1240984,-1.3564300,0,0
52.6212514,-1.1240999,-1.3378670,0,0
52.6212520,-1.1241027,-1.3169497,0,0
52.6212529,-1.1241044,-1.3209776,0,0
52.6212537,-1.1241072,-1.3101883,0,0
52.6212548,-1.1241113,-1.4001310,0,0
52.6212560,-1.1241162,-1.5834604,0,0
52.6212570,-1.1241193,-1.6776105,0,0
52.6212573,-1.1241184,-1.7361300,0,0
52.6212577,-1.1241153,-1.7421743,0,0
52.6212581,-1.1241119,-1.7388795,0,0
52.6212581,-1.1241091,-1.6743511,0,0
52.6212574,-1.1241083,-1.6606495,0,0
52.6212557,-1.1241109,-1.6441201,0,0
52.6212533,-1.1241157,-1.6468016,0,0
52.6212507,-1.1241198,-1.7374817,0,0
52.6212484,-1.1241217,-1.7680335,0,0
52.6212468,-1.1241227,-1.8003512,0,0
52.6212458,-1.1241230,-1.7989738,0,0
