52.6211129,-1.1243423,1.2725956,0,0
52.6211131,-1.1243421,1.1851683,0,0
52.6211134,-1.1243418,1.2410339,0,0
52.6211135,-1.1243417,1.4291044,0,0
52.6211136,-1.1243415,1.5915672,0,0
52.6211138,-1.1243414,1.7079927,0,0
52.6211140,-1.1243412,1.7651222,0,0
52.6211144,-1.1243406,1.8060204,0,0
52.6211146,-1.1243403,1.8671406,0,0
52.6211149,-1.1243397,1.8569006,0,0
52.6211150,-1.1243395,1.7742311,0,0
52.6211150,-1.1243393,1.7041831,0,0
52.6211151,-1.1243392,1.6159161,0,0
52.6211152,-1.1243390,1.5383083,0,0
52.6211151,-1.1243389,1.5675666,0,0
52.6211151,-1.1243389,1.4835052,0,0
52.6211151,-1.1243388,1.4026397,0,0
52.6211151,-1.1243388,1.3456225,0,0
52.6211153,-1.1243387,1.3606552,0,0
52.6211155,-1.1243386,1.4143513,0,0
52.6211158,-1.1243384,1.3933072,0,0
52.6211160,-1.1243383,1.3399107,0,0
52.6211162,-1.1243381,1.3942426,0,0
52.6211163,-1.1243381,1.4744095,0,0
52.6211164,-1.1243380,1.5779974,0,0
52.6211164,-1.1243380,1.7313660,0,0
52.6211165,-1.1243379,1.7906506,0,0
52.6211194,-1.1243367,1.7653018,0,0
52.6211247,-1.1243229,1.7235019,0,0
52.6211286,-1.1243082,1.7047249,0,0
52.6211317,-1.1242993,1.5981486,0,0
52.6211354,-1.1242898,1.5822414,0,0
52.6211400,-1.1242811,1.5767441,0,0
52.6211448,-1.1242722,1.6162386,0,0
52.6211493,-1.1242626,1.6829630,0,0
52.6211561,-1.1242484,1.7137808,0,0
52.6211629,-1.1242360,1.7128043,0,0
52.6211695,-1.1242271,1.7173238,0,0
52.6211748,-1.1242214,1.6841753,0,0
52.6211788,-1.1242169,1.6629146,0,0
52.6211816,-1.1242137,1.6111976,0,0
52.6211833,-1.1242086,1.6281902,0,0
52.6211843,-1.1242043,1.6497150,0,0
52.6211850,-1.1242012,1.6200857,0,0
52.6211855,-1.1241991,1.6229272,0,0
52.6211859,-1.1241977,1.6409964,0,0
52.6211863,-1.1241968,1.6780103,0,0
52.6211866,-1.1241961,1.6774709,0,0
52.6211867,-1.1241958,1.7175762,0,0
52.6211869,-1.1241964,1.7378659,0,0
52.6211859,-1.1241953,1.6955974,0,0
52.6211863,-1.1241906,1.6129625,0,0
52.6211878,-1.1241879,1.6095458,0,0
52.6211971,-1.1241875,1.6032460,0,0
52.6212061,-1.1241884,1.5667252,0,0
52.6212107,-1.1241921,1.5134706,0,0
52.6212130,-1.1241955,1.4964664,0,0
52.6212140,-1.1241943,1.5130036,0,0
52.6212152,-1.1241816,1.4992348,0,0
52.6212167,-1.1241694,1.6030366,0,0
52.6212186,-1.1241533,1.7398362,0,0
52.6212196,-1.1241430,1.8281926,0,0
52.6212200,-1.1241360,1.8054985,0,0
52.6212200,-1.1241267,1.4858699,0,0
52.6212201,-1.1241193,0.8645557,0,0
52.6212201,-1.1241142,0.4694262,0,0
52.6212200,-1.1241111,0.1526287,0,0
52.6212201,-1.1241092,-0.0629266,0,0
52.6212201,-1.1241082,-0.2085103,0,0
52.6212201,-1.1241076,-0.3113122,0,0
52.6212202,-1.1241076,-0.1120028,0,0
52.6212203,-1.1241077,0.9689000,0,0
52.6212204,-1.1241080,1.2654235,0,0
52.6212205,-1.1241083,1.1816671,0,0
52.6212205,-1.1241090,0.8369277,0,0
52.6212204,-1.1241092,-0.0970081,0,0
52.6212203,-1.1241094,-0.8124856,0,0
52.6212203,-1.1241094,-1.2759687,0,0
52.6212203,-1.1241095,-1.5192939,0,0
52.6212203,-1.1241095,-1.3329576,0,0
52.6212203,-1.1241095,-1.0711626,0,0
52.6212204,-1.1241095,-1.0227253,0,0
52.6212204,-1.1241096,-1.3358954,0,0
52.6212205,-1.1241097,-1.6442730,0,0
52.6212206,-1.1241098,-1.8722676,0,0
52.6212207,-1.1241099,-2.0899748,0,0
52.6212209,-1.1241100,-1.9700902,0,0
52.6212210,-1.1241101,-1.5773181,0,0
52.6212211,-1.1241101,-1.4360067,0,0
52.6212211,-1.1241102,-1.5908128,0,0
52.6212212,-1.1241102,-1.7378104,0,0
52.6212213,-1.1241103,-1.8936266,0,0
52.6212214,-1.1241104,-1.8925349,0,0
52.6212215,-1.1241104,-1.8269125,0,0
52.6212216,-1.1241105,-1.8324062,0,0
52.6212217,-1.1241106,-2.0266126,0,0
52.6212218,-1.1241107,-2.1909875,0,0
52.6212220,-1.1241108,-2.1480360,0,0
52.6212224,-1.1241118,-1.9197354,0,0
52.6212234,-1.1241154,-1.9280138,0,0
52.6212247,-1.1241203,-2.0371456,0,0
52.6212262,-1.1241255,-2.0264981,0,0
52.6212274,-1.1241304,-1.9592053,0,0
52.6212286,-1.1241348,-1.9499598,0,0
52.6212299,-1.1241391,-1.8784898,0,0
52.6212312,-1.1241433,-1.7905215,0,0
52.6212325,-1.1241472,-1.6773738,0,0
52.6212337,-1.1241506,-1.7276032,0,0
52.6212346,-1.1241531,-1.8710662,0,0
52.6212368,-1.1241579,-1.8579166,0,0
52.6212393,-1.1241624,-1.9430572,0,0
52.6212412,-1.1241672,-1.9454840,0,0
52.6212429,-1.1241709,-1.9086038,0,0
52.6212441,-1.1241735,-1.8582443,0,0
52.6212467,-1.1241750,-1.7983479,0,0
52.6212495,-1.1241766,-1.7282068,0,0
52.6212525,-1.1241783,-1.6983331,0,0
52.6212573,-1.1241795,-1.7217364,0,0
52.6212621,-1.1241803,-1.8230834,0,0
52.6212651,-1.1241818,-2.0559530,0,0
52.6212669,-1.1241831,-2.1350572,0,0
52.6212681,-1.1241847,-2.1179215,0,0
52.6212689,-1.1241863,-2.0980740,0,0
52.6212695,-1.1241877,-2.1338227,0,0
52.6212699,-1.1241888,-2.2081708,0,0
52.6212701,-1.1241895,-2.3064141,0,0
52.6212703,-1.1241899,-2.4670779,0,0
52.6212705,-1.1241903,-2.5098723,0,0
52.6212709,-1.1241910,-2.5100277,0,0
52.6212716,-1.1241910,-2.5249033,0,0
52.6212721,-1.1241909,-2.5327896,0,0
52.6212727,-1.1241908,-2.5360502,0,0
52.6212729,-1.1241913,-2.5525858,0,0
52.6212728,-1.1241922,-2.6002873,0,0
52.6212727,-1.1241928,-2.6564326,0,0
52.6212726,-1.1241931,-2.7146818,0,0
52.6212725,-1.1241935,-2.6687992,0,0
52.6212724,-1.1241938,-2.5935374,0,0
52.6212722,-1.1241942,-2.5393865,0,0
52.6212719,-1.1241950,-2.4892444,0,0
52.6212711,-1.1241968,-2.4989041,0,0
52.6212704,-1.1241984,-2.5130649,0,0
52.6212698,-1.1241995,-2.6054247,0,0
52.6212693,-1.1242006,-2.6675298,0,0
52.6212689,-1.1242015,-2.7334222,0,0
52.6212686,-1.1242022,-2.7523308,0,0
52.6212682,-1.1242031,-2.7388400,0,0
52.6212680,-1.1242038,-2.7312699,0,0
52.6212678,-1.1242042,-2.7916857,0,0
52.6212677,-1.1242046,-2.8473800,0,0
52.6212676,-1.1242049,-2.8946010,0,0
52.6212674,-1.1242055,-2.8846213,0,0
52.6212672,-1.1242060,-2.8528127,0,0
52.6212671,-1.1242063,-2.8153363,0,0
52.6212667,-1.1242070,-2.8078998,0,0
52.6212666,-1.1242074,-2.8917221,0,0
52.6212656,-1.1242095,-2.9124807,0,0
52.6212642,-1.1242148,-2.8384396,0,0
52.6212629,-1.1242200,-2.7753686,0,0
52.6212612,-1.1242256,-2.7537690,0,0
52.6212581,-1.1242323,-2.7314966,0,0
52.6212552,-1.1242384,-2.7388063,0,0
52.6212526,-1.1242438,-2.7750049,0,0
52.6212508,-1.1242484,-2.8243628,0,0
52.6212492,-1.1242537,-2.8593688,0,0
52.6212477,-1.1242592,-2.9062402,0,0
52.6212465,-1.1242650,-2.9354671,0,0
52.6212455,-1.1242700,-2.9759778,0,0
52.6212445,-1.1242736,-2.9996471,0,0
52.6212437,-1.1242766,-3.0147036,0,0
52.6212430,-1.1242787,-3.0270045,0,0
52.6212426,-1.1242801,-3.0463193,0,0
52.6212423,-1.1242809,-3.1180962,0,0
52.6212420,-1.1242815,-3.1769729,0,0
52.6212419,-1.1242817,-3.2809457,0,0
52.6212418,-1.1242817,-3.3337859,0,0
52.6212417,-1.1242817,-3.3835021,0,0
52.6212416,-1.1242817,-3.4779206,0,0
52.6212415,-1.1242817,-3.5488348,0,0
52.6212412,-1.1242817,-3.5289145,0,0
52.6212411,-1.1242818,-3.4414447,0,0
52.6212410,-1.1242819,-3.3664597,0,0
52.6212408,-1.1242820,-3.4003851,0,0
52.6212407,-1.1242821,-3.4680453,0,0
52.6212406,-1.1242821,-3.5175709,0,0
52.6212402,-1.1242822,-3.5485481,0,0
52.6212400,-1.1242822,-3.6011467,0,0
52.6212398,-1.1242822,-3.6679131,0,0
52.6212397,-1.1242821,-3.7182485,0,0
52.6212396,-1.1242820,-3.7632468,0,0
52.6212395,-1.1242819,-3.8306694,0,0
52.6212391,-1.1242818,-3.7922667,0,0
